1FS-9	TREASURER	VIVEK VISWANATHAN	0	3
1FS-9	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	0	49
1FS-9	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	0	1
1FS-9	UNITED STATE REPRESENTATIVE	DALE K. MENSING	0	33
1FS-9	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	0	20
1FS-9	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	0	1
1FS-9	UNITED STATE SENATOR	ALISON HARTSON	0	0
1FS-9	UNITED STATE SENATOR	ARUN K. BHUMITRA	0	2
1FS-9	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	0
1FS-9	UNITED STATE SENATOR	DAVID HILDEBRAND	0	0
1FS-9	UNITED STATE SENATOR	DAVID MOORE	0	0
1FS-9	UNITED STATE SENATOR	DERRICK MICHAEL REID	0	0
1FS-9	UNITED STATE SENATOR	DIANNE FEINSTEIN	0	7
1FS-9	UNITED STATE SENATOR	DON J. GRUNDMANN	0	0
1FS-9	UNITED STATE SENATOR	DONNIE O. TURNER	0	0
1FS-9	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	0	0
1FS-9	UNITED STATE SENATOR	ERIN CRUZ	0	10
1FS-9	UNITED STATE SENATOR	GERALD PLUMMER	0	1
1FS-9	UNITED STATE SENATOR	HERBERT G. PETERS	0	0
1FS-9	UNITED STATE SENATOR	JAMES P. BRADLEY	0	11
1FS-9	UNITED STATE SENATOR	JASON M. HANANIA	0	0
1FS-9	UNITED STATE SENATOR	JERRY JOSEPH LAWS	0	0
1FS-9	UNITED STATE SENATOR	"JOHN ""JACK"" CREW"	0	1
1FS-9	UNITED STATE SENATOR	JOHN THOMPSON PARKER	0	0
1FS-9	UNITED STATE SENATOR	KEVIN DE LEON	0	6
1FS-9	UNITED STATE SENATOR	KEVIN MOTTUS	0	1
1FS-9	UNITED STATE SENATOR	LEE OLSON	0	0
1FS-9	UNITED STATE SENATOR	LING LING SHI	0	0
1FS-9	UNITED STATE SENATOR	MARIO NABLIBA	0	0
1FS-9	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0	0
1FS-9	UNITED STATE SENATOR	PAT HARRIS	0	1
1FS-9	UNITED STATE SENATOR	PATRICK LITTLE	0	0
1FS-9	UNITED STATE SENATOR	PAUL A. TAYLOR	0	8
1FS-9	UNITED STATE SENATOR	RASH BIHARI GHOSH	0	0
1FS-9	UNITED STATE SENATOR	"ROQUE ""ROCKY"" DE LA FUENTE"	0	1
1FS-9	UNITED STATE SENATOR	TIM GILDERSLEEVE	0	0
1FS-9	UNITED STATE SENATOR	TOM PALZER	0	3
1LU	ASSESSOR	MARI A. WILSON	87	206
1LU	ASSESSOR	WRITE-IN	0	3
1LU	ATTORNEY GENERAL	DAVE JONES	12	25
1LU	ATTORNEY GENERAL	ERIC EARLY	15	46
1LU	ATTORNEY GENERAL	STEVEN C. BAILEY	47	102
1LU	ATTORNEY GENERAL	XAVIER BECERRA	55	116
1LU	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	52	115
1LU	AUDITOR-CONTROLLER	MIKE LORIG	54	128
1LU	AUDITOR-CONTROLLER	WRITE-IN	0	1
1LU	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	91	217
1LU	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITE-IN	0	2
1LU	CONTROLLER	BETTY T. YEE	65	153
1LU	CONTROLLER	KONSTANTINOS RODITIS	56	128
1LU	CONTROLLER	MARY LOU FINLEY	5	10
1LU	DISTRICT ATTORNEY	MAGGIE FLEMING	97	228
1LU	DISTRICT ATTORNEY	WRITE-IN	0	5
1LU	GOVERNOR	AKINYEMI AGBEDE	1	1
1LU	GOVERNOR	ALBERT CAESAR MEZZETTI	0	0
1LU	GOVERNOR	AMANDA RENTERIA	4	9
1LU	GOVERNOR	ANTONIO VILLARAIGOSA	6	18
1LU	GOVERNOR	CHRISTOPHER N. CARLSON	0	0
1LU	GOVERNOR	DELAINE EASTIN	10	21
1LU	GOVERNOR	DESMOND SILVEIRA	0	0
1LU	GOVERNOR	GAVIN NEWSOM	41	81
1LU	GOVERNOR	GLORIA ESTELA LA RIVA	0	0
1LU	GOVERNOR	"HAKAN ""HAWK"" MIKADO"	0	2
1LU	GOVERNOR	J. BRIBIESCA	0	0
1LU	GOVERNOR	JEFFREY EDWARD TAYLOR	0	0
1LU	GOVERNOR	JOHN CHIANG	5	16
1LU	GOVERNOR	JOHN H. COX	48	102
1LU	GOVERNOR	JOHNNY WATTENBURG	1	1
1LU	GOVERNOR	JOSH JONES	1	3
1LU	GOVERNOR	KLEMENT TINAJ	0	1
1LU	GOVERNOR	MICHAEL SHELLENBERGER	3	5
1LU	GOVERNOR	NICKOLAS WILDSTAR	1	2
1LU	GOVERNOR	PETER Y. LIU	1	1
1LU	GOVERNOR	ROBERT C. NEWMAN, II	0	5
1LU	GOVERNOR	ROBERT DAVIDSON GRIFFIS	1	1
1LU	GOVERNOR	SHUBHAM GOEL	0	0
1LU	GOVERNOR	THOMAS JEFFERSON CARES	0	0
1LU	GOVERNOR	TRAVIS ALLEN	12	43
1LU	GOVERNOR	YVONNE GIRARD	1	2
1LU	GOVERNOR	ZOLTAN ISTVAN	0	1
1LU	INSURANCE COMMISSIONER	ASIF MAHMOOD	23	42
1LU	INSURANCE COMMISSIONER	NATHALIE HRIZI	9	16
1LU	INSURANCE COMMISSIONER	RICARDO LARA	37	80
1LU	INSURANCE COMMISSIONER	STEVE POIZNER	43	115
1LU	INSURANCE COMMISSIONER	WRITE-IN	0	3
1LU	JUDGE OF THE SUPERIOR COURT	LATHE GILL	34	76
1LU	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	75	182
1LU	JUDGE OF THE SUPERIOR COURT	WRITE-IN	0	1
1LU	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	0	2
1LU	LIEUTENANT GOVERNOR	COLE HARRIS	26	59
1LU	LIEUTENANT GOVERNOR	DANNY THOMAS	0	0
1LU	LIEUTENANT GOVERNOR	DAVID FENNELL	15	43
1LU	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	11	26
1LU	LIEUTENANT GOVERNOR	ED HERNANDEZ	24	39
1LU	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	30	60
1LU	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	6	11
1LU	LIEUTENANT GOVERNOR	JEFF BLEICH	7	19
1LU	LIEUTENANT GOVERNOR	LYDIA ORTEGA	10	26
1LU	LIEUTENANT GOVERNOR	TIM FERREIRA	1	7
1LU	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	70	150
1LU	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	64	144
1LU	MEMBER OF THE STATE ASSEMBLY	WRITE-IN	0	1
1LU	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	7	11
1LU	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	23	52
1LU	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	34	71
1LU	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	61	148
1LU	MEMBER STATE BOARD OF EQUILIZATION	WRITE-IN	0	1
1LU	PROPOSITION 68	NO	65	158
1LU	PROPOSITION 68	YES	61	136
1LU	PROPOSITION 69	NO	26	55
1LU	PROPOSITION 69	YES	99	233
1LU	PROPOSITION 70	NO	82	183
1LU	PROPOSITION 70	YES	40	101
1LU	PROPOSITION 71	NO	26	70
1LU	PROPOSITION 71	YES	96	214
1LU	PROPOSITION 72	NO	23	51
1LU	PROPOSITION 72	YES	103	243
1LU	SECRETARY OF STATE	ALEX PADILLA	55	117
1LU	SECRETARY OF STATE	C.T. WEBER	0	1
1LU	SECRETARY OF STATE	ERIK RYDBERG	3	6
1LU	SECRETARY OF STATE	GAIL K. LIGHTFOOT	3	12
1LU	SECRETARY OF STATE	MARK P. MEUSER	47	108
1LU	SECRETARY OF STATE	MICHAEL FEINSTEIN	3	8
1LU	SECRETARY OF STATE	RAUL RODRIGUEZ JR	13	31
1LU	SECRETARY OF STATE	RUBEN MAJOR	8	14
1LU	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	"WILLIAM ""BILLY"" HONSAL"	97	230
1LU	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITE-IN	0	3
1LU	STATE SENATOR	MIKE MCGUIRE	69	159
1LU	STATE SENATOR	"VERONICA ""RONI"" JACOBI"	34	68
1LU	STATE SENATOR	WRITE-IN	0	13
1LU	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	24	54
1LU	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	25	66
1LU	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	24	54
1LU	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	37	76
1LU	SUPERINTENDENT OF PUBLIC INSTRUCTION	WRITE-IN	0	1
1LU	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	76	192
1LU	SUPERINTENDENT OF SCHOOLS	WRITE-IN	0	5
1LU	TREASURER	FIONA MA	53	117
1LU	TREASURER	GREG CONLON	27	57
1LU	TREASURER	JACK M. GUERRERO	32	89
1LU	TREASURER	KEVIN AKIN	2	5
1LU	TREASURER	VIVEK VISWANATHAN	13	21
1LU	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	89	216
1LU	TREASURER-TAX COLLECTOR	WRITE-IN	0	3
1LU	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	5	20
1LU	UNITED STATE REPRESENTATIVE	DALE K. MENSING	59	127
1LU	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	69	150
1LU	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	1	3
1LU	UNITED STATE SENATOR	ALISON HARTSON	5	12
1LU	UNITED STATE SENATOR	ARUN K. BHUMITRA	1	7
1LU	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	1
1LU	UNITED STATE SENATOR	DAVID HILDEBRAND	0	1
1LU	UNITED STATE SENATOR	DAVID MOORE	0	0
1LU	UNITED STATE SENATOR	DERRICK MICHAEL REID	2	7
1LU	UNITED STATE SENATOR	DIANNE FEINSTEIN	51	102
1LU	UNITED STATE SENATOR	DON J. GRUNDMANN	0	1
1LU	UNITED STATE SENATOR	DONNIE O. TURNER	2	4
1LU	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	1	2
1LU	UNITED STATE SENATOR	ERIN CRUZ	9	16
1LU	UNITED STATE SENATOR	GERALD PLUMMER	0	0
1LU	UNITED STATE SENATOR	HERBERT G. PETERS	0	0
1LU	UNITED STATE SENATOR	JAMES P. BRADLEY	24	43
1LU	UNITED STATE SENATOR	JASON M. HANANIA	1	2
1LU	UNITED STATE SENATOR	JERRY JOSEPH LAWS	1	4
1LU	UNITED STATE SENATOR	"JOHN ""JACK"" CREW"	2	6
1LU	UNITED STATE SENATOR	JOHN THOMPSON PARKER	1	1
1LU	UNITED STATE SENATOR	KEVIN DE LEON	6	15
1LU	UNITED STATE SENATOR	KEVIN MOTTUS	0	1
1LU	UNITED STATE SENATOR	LEE OLSON	0	1
1LU	UNITED STATE SENATOR	LING LING SHI	0	0
1LU	UNITED STATE SENATOR	MARIO NABLIBA	2	5
1LU	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0	1
1LU	UNITED STATE SENATOR	PAT HARRIS	2	6
1LU	UNITED STATE SENATOR	PATRICK LITTLE	1	4
1LU	UNITED STATE SENATOR	PAUL A. TAYLOR	10	32
1LU	UNITED STATE SENATOR	RASH BIHARI GHOSH	0	1
1LU	UNITED STATE SENATOR	"ROQUE ""ROCKY"" DE LA FUENTE"	3	6
1LU	UNITED STATE SENATOR	TIM GILDERSLEEVE	0	3
1LU	UNITED STATE SENATOR	TOM PALZER	7	15
1MU	ASSESSOR	MARI A. WILSON	0	54
1MU	ATTORNEY GENERAL	DAVE JONES	0	10
1MU	ATTORNEY GENERAL	ERIC EARLY	0	15
1MU	ATTORNEY GENERAL	STEVEN C. BAILEY	0	12
1MU	ATTORNEY GENERAL	XAVIER BECERRA	0	51
1MU	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	47
1MU	AUDITOR-CONTROLLER	MIKE LORIG	0	29
1MU	AUDITOR-CONTROLLER	WRITE-IN	0	1
1MU	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	0	60
1MU	CLERK, RECORDER, REGISTRAR OF VOTERS	WRITE-IN	0	1
1MU	CONTROLLER	BETTY T. YEE	0	61
1MU	CONTROLLER	KONSTANTINOS RODITIS	0	21
1MU	CONTROLLER	MARY LOU FINLEY	0	4
1MU	DISTRICT ATTORNEY	MAGGIE FLEMING	0	59
1MU	GOVERNOR	AKINYEMI AGBEDE	0	0
1MU	GOVERNOR	ALBERT CAESAR MEZZETTI	0	1
1MU	GOVERNOR	AMANDA RENTERIA	0	0
1MU	GOVERNOR	ANTONIO VILLARAIGOSA	0	7
1MU	GOVERNOR	CHRISTOPHER N. CARLSON	0	3
1MU	GOVERNOR	DELAINE EASTIN	0	5
1MU	GOVERNOR	DESMOND SILVEIRA	0	0
1MU	GOVERNOR	GAVIN NEWSOM	0	43
1MU	GOVERNOR	GLORIA ESTELA LA RIVA	0	1
1MU	GOVERNOR	"HAKAN ""HAWK"" MIKADO"	0	0
1MU	GOVERNOR	J. BRIBIESCA	0	1
1MU	GOVERNOR	JEFFREY EDWARD TAYLOR	0	0
1MU	GOVERNOR	JOHN CHIANG	0	4
1MU	GOVERNOR	JOHN H. COX	0	21
1MU	GOVERNOR	JOHNNY WATTENBURG	0	0
1MU	GOVERNOR	JOSH JONES	0	0
1MU	GOVERNOR	KLEMENT TINAJ	0	0
1MU	GOVERNOR	MICHAEL SHELLENBERGER	0	0
1MU	GOVERNOR	NICKOLAS WILDSTAR	0	0
1MU	GOVERNOR	PETER Y. LIU	0	0
1MU	GOVERNOR	ROBERT C. NEWMAN, II	0	0
1MU	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0	0
1MU	GOVERNOR	SHUBHAM GOEL	0	0
1MU	GOVERNOR	THOMAS JEFFERSON CARES	0	0
1MU	GOVERNOR	TRAVIS ALLEN	0	7
1MU	GOVERNOR	YVONNE GIRARD	0	0
1MU	GOVERNOR	ZOLTAN ISTVAN	0	0
1MU	INSURANCE COMMISSIONER	ASIF MAHMOOD	0	18
1MU	INSURANCE COMMISSIONER	NATHALIE HRIZI	0	9
1MU	INSURANCE COMMISSIONER	RICARDO LARA	0	26
1MU	INSURANCE COMMISSIONER	STEVE POIZNER	0	28
1MU	INSURANCE COMMISSIONER	WRITE-IN	0	1
1MU	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	39
1MU	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	35
1MU	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	0	0
1MU	LIEUTENANT GOVERNOR	COLE HARRIS	0	10
1MU	LIEUTENANT GOVERNOR	DANNY THOMAS	0	1
1MU	LIEUTENANT GOVERNOR	DAVID FENNELL	0	5
1MU	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	0	4
1MU	LIEUTENANT GOVERNOR	ED HERNANDEZ	0	13
1MU	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	0	27
1MU	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	0	12
1MU	LIEUTENANT GOVERNOR	JEFF BLEICH	0	7
1MU	LIEUTENANT GOVERNOR	LYDIA ORTEGA	0	8
1MU	LIEUTENANT GOVERNOR	TIM FERREIRA	0	0
1MU	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	0	62
1MU	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	0	30
1MU	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	0	5
1MU	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	0	18
1MU	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	0	34
1MU	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	0	30
1MU	PROPOSITION 68	NO	0	39
1MU	PROPOSITION 68	YES	0	50
1MU	PROPOSITION 69	NO	0	12
1MU	PROPOSITION 69	YES	0	78
1MU	PROPOSITION 70	NO	0	53
1MU	PROPOSITION 70	YES	0	33
1MU	PROPOSITION 71	NO	0	17
1MU	PROPOSITION 71	YES	0	68
1MU	PROPOSITION 72	NO	0	3
1MU	PROPOSITION 72	YES	0	88
1MU	SECRETARY OF STATE	ALEX PADILLA	0	49
1MU	SECRETARY OF STATE	C.T. WEBER	0	0
1MU	SECRETARY OF STATE	ERIK RYDBERG	0	5
1MU	SECRETARY OF STATE	GAIL K. LIGHTFOOT	0	5
1MU	SECRETARY OF STATE	MARK P. MEUSER	0	18
1MU	SECRETARY OF STATE	MICHAEL FEINSTEIN	0	4
1MU	SECRETARY OF STATE	RAUL RODRIGUEZ JR	0	8
1MU	SECRETARY OF STATE	RUBEN MAJOR	0	2
1MU	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	"WILLIAM ""BILLY"" HONSAL"	0	59
1MU	STATE SENATOR	MIKE MCGUIRE	0	53
1MU	STATE SENATOR	"VERONICA ""RONI"" JACOBI"	0	15
1MU	STATE SENATOR	WRITE-IN	0	2
1MU	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	0	14
1MU	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	0	15
1MU	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	0	9
1MU	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	0	34
1MU	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	0	51
1MU	SUPERINTENDENT OF SCHOOLS	WRITE-IN	0	4
1MU	TREASURER	FIONA MA	0	37
1MU	TREASURER	GREG CONLON	0	17
1MU	TREASURER	JACK M. GUERRERO	0	10
1MU	TREASURER	KEVIN AKIN	0	5
1MU	TREASURER	VIVEK VISWANATHAN	0	17
1MU	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	0	54
1MU	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	0	7
1MU	UNITED STATE REPRESENTATIVE	DALE K. MENSING	0	28
1MU	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	0	53
1MU	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	0	0
1MU	UNITED STATE SENATOR	ALISON HARTSON	0	5
1MU	UNITED STATE SENATOR	ARUN K. BHUMITRA	0	0
1MU	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	0
1MU	UNITED STATE SENATOR	DAVID HILDEBRAND	0	0
1MU	UNITED STATE SENATOR	DAVID MOORE	0	0
1MU	UNITED STATE SENATOR	DERRICK MICHAEL REID	0	1
1MU	UNITED STATE SENATOR	DIANNE FEINSTEIN	0	36
1MU	UNITED STATE SENATOR	DON J. GRUNDMANN	0	0
1MU	UNITED STATE SENATOR	DONNIE O. TURNER	0	0
1MU	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	0	0
1MU	UNITED STATE SENATOR	ERIN CRUZ	0	4
1MU	UNITED STATE SENATOR	GERALD PLUMMER	0	0
1MU	UNITED STATE SENATOR	HERBERT G. PETERS	0	0
1MU	UNITED STATE SENATOR	JAMES P. BRADLEY	0	6
1MU	UNITED STATE SENATOR	JASON M. HANANIA	0	0
1MU	UNITED STATE SENATOR	JERRY JOSEPH LAWS	0	8
1MU	UNITED STATE SENATOR	"JOHN ""JACK"" CREW"	0	2
1MU	UNITED STATE SENATOR	JOHN THOMPSON PARKER	0	0
1MU	UNITED STATE SENATOR	KEVIN DE LEON	0	18
1MU	UNITED STATE SENATOR	KEVIN MOTTUS	0	0
1MU	UNITED STATE SENATOR	LEE OLSON	0	0
1MU	UNITED STATE SENATOR	LING LING SHI	0	0
1MU	UNITED STATE SENATOR	MARIO NABLIBA	0	0
1MU	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0	0
1MU	UNITED STATE SENATOR	PAT HARRIS	0	2
1MU	UNITED STATE SENATOR	PATRICK LITTLE	0	0
1MU	UNITED STATE SENATOR	PAUL A. TAYLOR	0	6
1MU	UNITED STATE SENATOR	RASH BIHARI GHOSH	0	1
1MU	UNITED STATE SENATOR	"ROQUE ""ROCKY"" DE LA FUENTE"	0	1
1MU	UNITED STATE SENATOR	TIM GILDERSLEEVE	0	0
1MU	UNITED STATE SENATOR	TOM PALZER	0	0
1MUF	ASSESSOR	MARI A. WILSON	0	51
1MUF	ATTORNEY GENERAL	DAVE JONES	0	12
1MUF	ATTORNEY GENERAL	ERIC EARLY	0	4
1MUF	ATTORNEY GENERAL	STEVEN C. BAILEY	0	10
1MUF	ATTORNEY GENERAL	XAVIER BECERRA	0	55
1MUF	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	0	48
1MUF	AUDITOR-CONTROLLER	MIKE LORIG	0	13
1MUF	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	0	52
1MUF	CONTROLLER	BETTY T. YEE	0	57
1MUF	CONTROLLER	KONSTANTINOS RODITIS	0	11
1MUF	CONTROLLER	MARY LOU FINLEY	0	11
1MUF	CONTROLLER	WRITE-IN	0	1
1MUF	DISTRICT ATTORNEY	MAGGIE FLEMING	0	54
1MUF	DISTRICT ATTORNEY	WRITE-IN	0	1
1MUF	GOVERNOR	AKINYEMI AGBEDE	0	0
1MUF	GOVERNOR	ALBERT CAESAR MEZZETTI	0	0
1MUF	GOVERNOR	AMANDA RENTERIA	0	3
1MUF	GOVERNOR	ANTONIO VILLARAIGOSA	0	10
1MUF	GOVERNOR	CHRISTOPHER N. CARLSON	0	2
1MUF	GOVERNOR	DELAINE EASTIN	0	15
1MUF	GOVERNOR	DESMOND SILVEIRA	0	0
1MUF	GOVERNOR	GAVIN NEWSOM	0	24
1MUF	GOVERNOR	GLORIA ESTELA LA RIVA	0	4
1MUF	GOVERNOR	"HAKAN ""HAWK"" MIKADO"	0	0
1MUF	GOVERNOR	J. BRIBIESCA	0	0
1MUF	GOVERNOR	JEFFREY EDWARD TAYLOR	0	0
1MUF	GOVERNOR	JOHN CHIANG	0	5
1MUF	GOVERNOR	JOHN H. COX	0	9
1MUF	GOVERNOR	JOHNNY WATTENBURG	0	0
1MUF	GOVERNOR	JOSH JONES	0	3
1MUF	GOVERNOR	KLEMENT TINAJ	0	0
1MUF	GOVERNOR	MICHAEL SHELLENBERGER	0	3
1MUF	GOVERNOR	NICKOLAS WILDSTAR	0	3
1MUF	GOVERNOR	PETER Y. LIU	0	0
1MUF	GOVERNOR	ROBERT C. NEWMAN, II	0	1
1MUF	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0	0
1MUF	GOVERNOR	SHUBHAM GOEL	0	0
1MUF	GOVERNOR	THOMAS JEFFERSON CARES	0	0
1MUF	GOVERNOR	TRAVIS ALLEN	0	5
1MUF	GOVERNOR	YVONNE GIRARD	0	0
1MUF	GOVERNOR	ZOLTAN ISTVAN	0	0
1MUF	INSURANCE COMMISSIONER	ASIF MAHMOOD	0	12
1MUF	INSURANCE COMMISSIONER	NATHALIE HRIZI	0	17
1MUF	INSURANCE COMMISSIONER	RICARDO LARA	0	30
1MUF	INSURANCE COMMISSIONER	STEVE POIZNER	0	15
1MUF	JUDGE OF THE SUPERIOR COURT	LATHE GILL	0	37
1MUF	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	0	31
1MUF	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	0	2
1MUF	LIEUTENANT GOVERNOR	COLE HARRIS	0	4
1MUF	LIEUTENANT GOVERNOR	DANNY THOMAS	0	0
1MUF	LIEUTENANT GOVERNOR	DAVID FENNELL	0	5
1MUF	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	0	4
1MUF	LIEUTENANT GOVERNOR	ED HERNANDEZ	0	13
1MUF	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	0	15
1MUF	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	0	24
1MUF	LIEUTENANT GOVERNOR	JEFF BLEICH	0	10
1MUF	LIEUTENANT GOVERNOR	LYDIA ORTEGA	0	2
1MUF	LIEUTENANT GOVERNOR	TIM FERREIRA	0	2
1MUF	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	0	61
1MUF	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	0	14
1MUF	MEMBER OF THE STATE ASSEMBLY	WRITE-IN	0	2
1MUF	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	0	3
1MUF	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	0	6
1MUF	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	0	49
1MUF	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	0	14
1MUF	PROPOSITION 68	NO	0	22
1MUF	PROPOSITION 68	YES	0	57
1MUF	PROPOSITION 69	NO	0	11
1MUF	PROPOSITION 69	YES	0	67
1MUF	PROPOSITION 70	NO	0	60
1MUF	PROPOSITION 70	YES	0	18
1MUF	PROPOSITION 71	NO	0	9
1MUF	PROPOSITION 71	YES	0	66
1MUF	PROPOSITION 72	NO	0	4
1MUF	PROPOSITION 72	YES	0	78
1MUF	SECRETARY OF STATE	ALEX PADILLA	0	49
1MUF	SECRETARY OF STATE	C.T. WEBER	0	0
1MUF	SECRETARY OF STATE	ERIK RYDBERG	0	6
1MUF	SECRETARY OF STATE	GAIL K. LIGHTFOOT	0	2
1MUF	SECRETARY OF STATE	MARK P. MEUSER	0	12
1MUF	SECRETARY OF STATE	MICHAEL FEINSTEIN	0	11
1MUF	SECRETARY OF STATE	RAUL RODRIGUEZ JR	0	0
1MUF	SECRETARY OF STATE	RUBEN MAJOR	0	4
1MUF	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	"WILLIAM ""BILLY"" HONSAL"	0	50
1MUF	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WRITE-IN	0	2
1MUF	STATE SENATOR	MIKE MCGUIRE	0	60
1MUF	STATE SENATOR	"VERONICA ""RONI"" JACOBI"	0	10
1MUF	STATE SENATOR	WRITE-IN	0	2
1MUF	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	0	14
1MUF	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	0	8
1MUF	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	0	1
1MUF	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	0	43
1MUF	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	0	44
1MUF	TREASURER	FIONA MA	0	43
1MUF	TREASURER	GREG CONLON	0	6
1MUF	TREASURER	JACK M. GUERRERO	0	7
1MUF	TREASURER	KEVIN AKIN	0	11
1MUF	TREASURER	VIVEK VISWANATHAN	0	11
1MUF	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	0	49
1MUF	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	0	8
1MUF	UNITED STATE REPRESENTATIVE	DALE K. MENSING	0	14
1MUF	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	0	55
1MUF	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	0	1
1MUF	UNITED STATE SENATOR	ALISON HARTSON	0	9
1MUF	UNITED STATE SENATOR	ARUN K. BHUMITRA	0	0
1MUF	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0	0
