2F-R2	GOVERNOR	JOHN CHIANG	4
2F-R2	GOVERNOR	JOHN H. COX	21
2F-R2	GOVERNOR	JOHNNY WATTENBURG	0
2F-R2	GOVERNOR	JOSH JONES	0
2F-R2	GOVERNOR	KLEMENT TINAJ	0
2F-R2	GOVERNOR	MICHAEL SHELLENBERGER	0
2F-R2	GOVERNOR	NICKOLAS WILDSTAR	0
2F-R2	GOVERNOR	PETER Y. LIU	0
2F-R2	GOVERNOR	ROBERT C. NEWMAN, II	1
2F-R2	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0
2F-R2	GOVERNOR	SHUBHAM GOEL	0
2F-R2	GOVERNOR	THOMAS JEFFERSON CARES	0
2F-R2	GOVERNOR	TRAVIS ALLEN	13
2F-R2	GOVERNOR	YVONNE GIRARD	0
2F-R2	GOVERNOR	ZOLTAN ISTVAN	0
2F-R2	INSURANCE COMMISSIONER	ASIF MAHMOOD	5
2F-R2	INSURANCE COMMISSIONER	NATHALIE HRIZI	2
2F-R2	INSURANCE COMMISSIONER	RICARDO LARA	18
2F-R2	INSURANCE COMMISSIONER	STEVE POIZNER	26
2F-R2	JUDGE OF THE SUPERIOR COURT	LATHE GILL	9
2F-R2	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	50
2F-R2	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	1
2F-R2	LIEUTENANT GOVERNOR	COLE HARRIS	13
2F-R2	LIEUTENANT GOVERNOR	DANNY THOMAS	2
2F-R2	LIEUTENANT GOVERNOR	DAVID FENNELL	7
2F-R2	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	7
2F-R2	LIEUTENANT GOVERNOR	ED HERNANDEZ	11
2F-R2	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	9
2F-R2	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	1
2F-R2	LIEUTENANT GOVERNOR	JEFF BLEICH	5
2F-R2	LIEUTENANT GOVERNOR	LYDIA ORTEGA	3
2F-R2	LIEUTENANT GOVERNOR	TIM FERREIRA	0
2F-R2	MEASURE G FORTUNA ELEMENTARY SCHOOL DISTRICT	BONDS NO	30
2F-R2	MEASURE G FORTUNA ELEMENTARY SCHOOL DISTRICT	BONDS YES	35
2F-R2	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	31
2F-R2	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	29
2F-R2	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	0
2F-R2	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	15
2F-R2	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	9
2F-R2	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	33
2F-R2	PROPOSITION 68	NO	42
2F-R2	PROPOSITION 68	YES	20
2F-R2	PROPOSITION 69	NO	12
2F-R2	PROPOSITION 69	YES	49
2F-R2	PROPOSITION 70	NO	39
2F-R2	PROPOSITION 70	YES	19
2F-R2	PROPOSITION 71	NO	13
2F-R2	PROPOSITION 71	YES	47
2F-R2	PROPOSITION 72	NO	15
2F-R2	PROPOSITION 72	YES	46
2F-R2	SECRETARY OF STATE	ALEX PADILLA	26
2F-R2	SECRETARY OF STATE	C.T. WEBER	0
2F-R2	SECRETARY OF STATE	ERIK RYDBERG	0
2F-R2	SECRETARY OF STATE	GAIL K. LIGHTFOOT	1
2F-R2	SECRETARY OF STATE	MARK P. MEUSER	18
2F-R2	SECRETARY OF STATE	MICHAEL FEINSTEIN	2
2F-R2	SECRETARY OF STATE	RAUL RODRIGUEZ JR	8
2F-R2	SECRETARY OF STATE	RUBEN MAJOR	3
2F-R2	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	60
2F-R2	STATE SENATOR	MIKE MCGUIRE	40
2F-R2	STATE SENATOR	VERONICA "RONI" JACOBI	11
2F-R2	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	10
2F-R2	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	13
2F-R2	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	11
2F-R2	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	18
2F-R2	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	43
2F-R2	TREASURER	FIONA MA	22
2F-R2	TREASURER	GREG CONLON	12
2F-R2	TREASURER	JACK M. GUERRERO	18
2F-R2	TREASURER	KEVIN AKIN	2
2F-R2	TREASURER	VIVEK VISWANATHAN	3
2F-R2	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	52
2F-R2	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	2
2F-R2	UNITED STATE REPRESENTATIVE	DALE K. MENSING	30
2F-R2	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	31
2F-R2	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	0
2F-R2	UNITED STATE SENATOR	ALISON HARTSON	1
2F-R2	UNITED STATE SENATOR	ARUN K. BHUMITRA	0
2F-R2	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0
2F-R2	UNITED STATE SENATOR	DAVID HILDEBRAND	0
2F-R2	UNITED STATE SENATOR	DAVID MOORE	0
2F-R2	UNITED STATE SENATOR	DERRICK MICHAEL REID	0
2F-R2	UNITED STATE SENATOR	DIANNE FEINSTEIN	22
2F-R2	UNITED STATE SENATOR	DON J. GRUNDMANN	2
2F-R2	UNITED STATE SENATOR	DONNIE O. TURNER	0
2F-R2	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	1
2F-R2	UNITED STATE SENATOR	ERIN CRUZ	3
2F-R2	UNITED STATE SENATOR	GERALD PLUMMER	0
2F-R2	UNITED STATE SENATOR	HERBERT G. PETERS	2
2F-R2	UNITED STATE SENATOR	JAMES P. BRADLEY	7
2F-R2	UNITED STATE SENATOR	JASON M. HANANIA	0
2F-R2	UNITED STATE SENATOR	JERRY JOSEPH LAWS	1
2F-R2	UNITED STATE SENATOR	JOHN "JACK" CREW	1
2F-R2	UNITED STATE SENATOR	JOHN THOMPSON PARKER	0
2F-R2	UNITED STATE SENATOR	KEVIN DE LEON	2
2F-R2	UNITED STATE SENATOR	KEVIN MOTTUS	3
2F-R2	UNITED STATE SENATOR	LEE OLSON	0
2F-R2	UNITED STATE SENATOR	LING LING SHI	0
2F-R2	UNITED STATE SENATOR	MARIO NABLIBA	0
2F-R2	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0
2F-R2	UNITED STATE SENATOR	PAT HARRIS	0
2F-R2	UNITED STATE SENATOR	PATRICK LITTLE	2
2F-R2	UNITED STATE SENATOR	PAUL A. TAYLOR	5
2F-R2	UNITED STATE SENATOR	RASH BIHARI GHOSH	0
2F-R2	UNITED STATE SENATOR	ROQUE "ROCKY" DE LA FUENTE	0
2F-R2	UNITED STATE SENATOR	TIM GILDERSLEEVE	0
2F-R2	UNITED STATE SENATOR	TOM PALZER	7
2F-R3	ASSESSOR	MARI A. WILSON	88
2F-R3	ATTORNEY GENERAL	DAVE JONES	17
2F-R3	ATTORNEY GENERAL	ERIC EARLY	26
2F-R3	ATTORNEY GENERAL	STEVEN C. BAILEY	44
2F-R3	ATTORNEY GENERAL	XAVIER BECERRA	28
2F-R3	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	44
2F-R3	AUDITOR-CONTROLLER	MIKE LORIG	54
2F-R3	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	91
2F-R3	CONTROLLER	BETTY T. YEE	51
2F-R3	CONTROLLER	KONSTANTINOS RODITIS	57
2F-R3	CONTROLLER	MARY LOU FINLEY	9
2F-R3	DISTRICT ATTORNEY	MAGGIE FLEMING	97
2F-R3	GOVERNOR	AKINYEMI AGBEDE	0
2F-R3	GOVERNOR	ALBERT CAESAR MEZZETTI	1
2F-R3	GOVERNOR	AMANDA RENTERIA	1
2F-R3	GOVERNOR	ANTONIO VILLARAIGOSA	0
2F-R3	GOVERNOR	CHRISTOPHER N. CARLSON	0
2F-R3	GOVERNOR	DELAINE EASTIN	3
2F-R3	GOVERNOR	DESMOND SILVEIRA	0
2F-R3	GOVERNOR	GAVIN NEWSOM	25
2F-R3	GOVERNOR	GLORIA ESTELA LA RIVA	1
2F-R3	GOVERNOR	HAKAN "HAWK" MIKADO	0
2F-R3	GOVERNOR	J. BRIBIESCA	2
2F-R3	GOVERNOR	JEFFREY EDWARD TAYLOR	0
2F-R3	GOVERNOR	JOHN CHIANG	7
2F-R3	GOVERNOR	JOHN H. COX	40
2F-R3	GOVERNOR	JOHNNY WATTENBURG	0
2F-R3	GOVERNOR	JOSH JONES	2
2F-R3	GOVERNOR	KLEMENT TINAJ	1
2F-R3	GOVERNOR	MICHAEL SHELLENBERGER	4
2F-R3	GOVERNOR	NICKOLAS WILDSTAR	2
2F-R3	GOVERNOR	PETER Y. LIU	1
2F-R3	GOVERNOR	ROBERT C. NEWMAN, II	0
2F-R3	GOVERNOR	ROBERT DAVIDSON GRIFFIS	1
2F-R3	GOVERNOR	SHUBHAM GOEL	0
2F-R3	GOVERNOR	THOMAS JEFFERSON CARES	1
2F-R3	GOVERNOR	TRAVIS ALLEN	26
2F-R3	GOVERNOR	YVONNE GIRARD	1
2F-R3	GOVERNOR	ZOLTAN ISTVAN	0
2F-R3	INSURANCE COMMISSIONER	ASIF MAHMOOD	20
2F-R3	INSURANCE COMMISSIONER	NATHALIE HRIZI	12
2F-R3	INSURANCE COMMISSIONER	RICARDO LARA	22
2F-R3	INSURANCE COMMISSIONER	STEVE POIZNER	48
2F-R3	JUDGE OF THE SUPERIOR COURT	LATHE GILL	25
2F-R3	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	79
2F-R3	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	3
2F-R3	LIEUTENANT GOVERNOR	COLE HARRIS	23
2F-R3	LIEUTENANT GOVERNOR	DANNY THOMAS	1
2F-R3	LIEUTENANT GOVERNOR	DAVID FENNELL	22
2F-R3	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	9
2F-R3	LIEUTENANT GOVERNOR	ED HERNANDEZ	8
2F-R3	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	19
2F-R3	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	8
2F-R3	LIEUTENANT GOVERNOR	JEFF BLEICH	9
2F-R3	LIEUTENANT GOVERNOR	LYDIA ORTEGA	13
2F-R3	LIEUTENANT GOVERNOR	TIM FERREIRA	2
2F-R3	MEASURE G FORTUNA ELEMENTARY SCHOOL DISTRICT	BONDS NO	58
2F-R3	MEASURE G FORTUNA ELEMENTARY SCHOOL DISTRICT	BONDS YES	57
2F-R3	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	45
2F-R3	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	67
2F-R3	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	9
2F-R3	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	13
2F-R3	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	25
2F-R3	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	64
2F-R3	PROPOSITION 68	NO	73
2F-R3	PROPOSITION 68	YES	37
2F-R3	PROPOSITION 69	NO	19
2F-R3	PROPOSITION 69	YES	96
2F-R3	PROPOSITION 70	NO	66
2F-R3	PROPOSITION 70	YES	46
2F-R3	PROPOSITION 71	NO	36
2F-R3	PROPOSITION 71	YES	76
2F-R3	PROPOSITION 72	NO	26
2F-R3	PROPOSITION 72	YES	87
2F-R3	SECRETARY OF STATE	ALEX PADILLA	35
2F-R3	SECRETARY OF STATE	C.T. WEBER	3
2F-R3	SECRETARY OF STATE	ERIK RYDBERG	2
2F-R3	SECRETARY OF STATE	GAIL K. LIGHTFOOT	6
2F-R3	SECRETARY OF STATE	MARK P. MEUSER	43
2F-R3	SECRETARY OF STATE	MICHAEL FEINSTEIN	2
2F-R3	SECRETARY OF STATE	RAUL RODRIGUEZ JR	16
2F-R3	SECRETARY OF STATE	RUBEN MAJOR	7
2F-R3	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	102
2F-R3	STATE SENATOR	MIKE MCGUIRE	48
2F-R3	STATE SENATOR	VERONICA "RONI" JACOBI	33
2F-R3	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	20
2F-R3	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	32
2F-R3	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	23
2F-R3	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	30
2F-R3	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	86
2F-R3	TREASURER	FIONA MA	33
2F-R3	TREASURER	GREG CONLON	28
2F-R3	TREASURER	JACK M. GUERRERO	38
2F-R3	TREASURER	KEVIN AKIN	5
2F-R3	TREASURER	VIVEK VISWANATHAN	10
2F-R3	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	85
2F-R3	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	13
2F-R3	UNITED STATE REPRESENTATIVE	DALE K. MENSING	61
2F-R3	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	40
2F-R3	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	3
2F-R3	UNITED STATE SENATOR	ALISON HARTSON	5
2F-R3	UNITED STATE SENATOR	ARUN K. BHUMITRA	5
2F-R3	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0
2F-R3	UNITED STATE SENATOR	DAVID HILDEBRAND	1
2F-R3	UNITED STATE SENATOR	DAVID MOORE	0
2F-R3	UNITED STATE SENATOR	DERRICK MICHAEL REID	1
2F-R3	UNITED STATE SENATOR	DIANNE FEINSTEIN	19
2F-R3	UNITED STATE SENATOR	DON J. GRUNDMANN	1
2F-R3	UNITED STATE SENATOR	DONNIE O. TURNER	3
2F-R3	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	5
2F-R3	UNITED STATE SENATOR	ERIN CRUZ	10
2F-R3	UNITED STATE SENATOR	GERALD PLUMMER	0
2F-R3	UNITED STATE SENATOR	HERBERT G. PETERS	2
2F-R3	UNITED STATE SENATOR	JAMES P. BRADLEY	21
2F-R3	UNITED STATE SENATOR	JASON M. HANANIA	0
2F-R3	UNITED STATE SENATOR	JERRY JOSEPH LAWS	2
2F-R3	UNITED STATE SENATOR	JOHN "JACK" CREW	6
2F-R3	UNITED STATE SENATOR	JOHN THOMPSON PARKER	0
2F-R3	UNITED STATE SENATOR	KEVIN DE LEON	6
2F-R3	UNITED STATE SENATOR	KEVIN MOTTUS	2
2F-R3	UNITED STATE SENATOR	LEE OLSON	0
2F-R3	UNITED STATE SENATOR	LING LING SHI	0
2F-R3	UNITED STATE SENATOR	MARIO NABLIBA	0
2F-R3	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	1
2F-R3	UNITED STATE SENATOR	PAT HARRIS	4
2F-R3	UNITED STATE SENATOR	PATRICK LITTLE	1
2F-R3	UNITED STATE SENATOR	PAUL A. TAYLOR	8
2F-R3	UNITED STATE SENATOR	RASH BIHARI GHOSH	0
2F-R3	UNITED STATE SENATOR	ROQUE "ROCKY" DE LA FUENTE	1
2F-R3	UNITED STATE SENATOR	TIM GILDERSLEEVE	0
2F-R3	UNITED STATE SENATOR	TOM PALZER	6
2F-R4	ASSESSOR	MARI A. WILSON	67
2F-R4	ATTORNEY GENERAL	DAVE JONES	15
2F-R4	ATTORNEY GENERAL	ERIC EARLY	12
2F-R4	ATTORNEY GENERAL	STEVEN C. BAILEY	30
2F-R4	ATTORNEY GENERAL	XAVIER BECERRA	28
2F-R4	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	27
2F-R4	AUDITOR-CONTROLLER	MIKE LORIG	37
2F-R4	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	72
2F-R4	CONTROLLER	BETTY T. YEE	41
2F-R4	CONTROLLER	KONSTANTINOS RODITIS	39
2F-R4	CONTROLLER	MARY LOU FINLEY	5
2F-R4	DISTRICT ATTORNEY	MAGGIE FLEMING	74
2F-R4	GOVERNOR	AKINYEMI AGBEDE	0
2F-R4	GOVERNOR	ALBERT CAESAR MEZZETTI	0
2F-R4	GOVERNOR	AMANDA RENTERIA	0
2F-R4	GOVERNOR	ANTONIO VILLARAIGOSA	3
2F-R4	GOVERNOR	CHRISTOPHER N. CARLSON	0
2F-R4	GOVERNOR	DELAINE EASTIN	9
2F-R4	GOVERNOR	DESMOND SILVEIRA	0
2F-R4	GOVERNOR	GAVIN NEWSOM	28
2F-R4	GOVERNOR	GLORIA ESTELA LA RIVA	0
2F-R4	GOVERNOR	HAKAN "HAWK" MIKADO	0
2F-R4	GOVERNOR	J. BRIBIESCA	0
2F-R4	GOVERNOR	JEFFREY EDWARD TAYLOR	0
2F-R4	GOVERNOR	JOHN CHIANG	6
2F-R4	GOVERNOR	JOHN H. COX	27
2F-R4	GOVERNOR	JOHNNY WATTENBURG	0
2F-R4	GOVERNOR	JOSH JONES	1
2F-R4	GOVERNOR	KLEMENT TINAJ	0
2F-R4	GOVERNOR	MICHAEL SHELLENBERGER	1
2F-R4	GOVERNOR	NICKOLAS WILDSTAR	1
2F-R4	GOVERNOR	PETER Y. LIU	1
2F-R4	GOVERNOR	ROBERT C. NEWMAN, II	1
2F-R4	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0
2F-R4	GOVERNOR	SHUBHAM GOEL	0
2F-R4	GOVERNOR	THOMAS JEFFERSON CARES	0
2F-R4	GOVERNOR	TRAVIS ALLEN	13
2F-R4	GOVERNOR	YVONNE GIRARD	2
2F-R4	GOVERNOR	ZOLTAN ISTVAN	0
2F-R4	INSURANCE COMMISSIONER	ASIF MAHMOOD	14
2F-R4	INSURANCE COMMISSIONER	NATHALIE HRIZI	7
2F-R4	INSURANCE COMMISSIONER	RICARDO LARA	29
2F-R4	INSURANCE COMMISSIONER	STEVE POIZNER	26
2F-R4	JUDGE OF THE SUPERIOR COURT	LATHE GILL	26
2F-R4	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	51
2F-R4	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	0
2F-R4	LIEUTENANT GOVERNOR	COLE HARRIS	10
2F-R4	LIEUTENANT GOVERNOR	DANNY THOMAS	1
2F-R4	LIEUTENANT GOVERNOR	DAVID FENNELL	19
2F-R4	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	9
2F-R4	LIEUTENANT GOVERNOR	ED HERNANDEZ	20
2F-R4	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	18
2F-R4	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	4
2F-R4	LIEUTENANT GOVERNOR	JEFF BLEICH	4
2F-R4	LIEUTENANT GOVERNOR	LYDIA ORTEGA	4
2F-R4	LIEUTENANT GOVERNOR	TIM FERREIRA	0
2F-R4	MEASURE G FORTUNA ELEMENTARY SCHOOL DISTRICT	BONDS NO	30
2F-R4	MEASURE G FORTUNA ELEMENTARY SCHOOL DISTRICT	BONDS YES	61
2F-R4	MEMBER OF THE STATE ASSEMBLY	JIM WOOD	47
2F-R4	MEMBER OF THE STATE ASSEMBLY	MATT HEATH	41
2F-R4	MEMBER STATE BOARD OF EQUILIZATION	BARRY CHANG	5
2F-R4	MEMBER STATE BOARD OF EQUILIZATION	CATHLEEN GALGIANI	22
2F-R4	MEMBER STATE BOARD OF EQUILIZATION	MALIA COHEN	16
2F-R4	MEMBER STATE BOARD OF EQUILIZATION	MARK BURNS	43
2F-R4	PROPOSITION 68	NO	46
2F-R4	PROPOSITION 68	YES	43
2F-R4	PROPOSITION 69	NO	16
2F-R4	PROPOSITION 69	YES	73
2F-R4	PROPOSITION 70	NO	54
2F-R4	PROPOSITION 70	YES	29
2F-R4	PROPOSITION 71	NO	21
2F-R4	PROPOSITION 71	YES	64
2F-R4	PROPOSITION 72	NO	15
2F-R4	PROPOSITION 72	YES	73
2F-R4	SECRETARY OF STATE	ALEX PADILLA	38
2F-R4	SECRETARY OF STATE	C.T. WEBER	0
2F-R4	SECRETARY OF STATE	ERIK RYDBERG	0
2F-R4	SECRETARY OF STATE	GAIL K. LIGHTFOOT	2
2F-R4	SECRETARY OF STATE	MARK P. MEUSER	35
2F-R4	SECRETARY OF STATE	MICHAEL FEINSTEIN	1
2F-R4	SECRETARY OF STATE	RAUL RODRIGUEZ JR	7
2F-R4	SECRETARY OF STATE	RUBEN MAJOR	5
2F-R4	SHERIFF, CORONER, PUBLIC ADMINISTRATOR	WILLIAM "BILLY" HONSAL	69
2F-R4	STATE SENATOR	MIKE MCGUIRE	51
2F-R4	STATE SENATOR	VERONICA "RONI" JACOBI	18
2F-R4	SUPERINTENDENT OF PUBLIC INSTRUCTION	LILY (ESPINOZA) PLOSKI	15
2F-R4	SUPERINTENDENT OF PUBLIC INSTRUCTION	MARSHALL TUCK	19
2F-R4	SUPERINTENDENT OF PUBLIC INSTRUCTION	STEVEN IRELAND	18
2F-R4	SUPERINTENDENT OF PUBLIC INSTRUCTION	TONY K. THURMOND	20
2F-R4	SUPERINTENDENT OF SCHOOLS	CHRISTOPHER HARTLEY	65
2F-R4	TREASURER	FIONA MA	37
2F-R4	TREASURER	GREG CONLON	17
2F-R4	TREASURER	JACK M. GUERRERO	27
2F-R4	TREASURER	KEVIN AKIN	2
2F-R4	TREASURER	VIVEK VISWANATHAN	6
2F-R4	TREASURER-TAX COLLECTOR	JOHN BARTHOLOMEW	69
2F-R4	UNITED STATE REPRESENTATIVE	ANDY CAFFREY	11
2F-R4	UNITED STATE REPRESENTATIVE	DALE K. MENSING	38
2F-R4	UNITED STATE REPRESENTATIVE	JARED HUFFMAN	41
2F-R4	UNITED STATE SENATOR	ADRIENNE NICOLE EDWARDS	3
2F-R4	UNITED STATE SENATOR	ALISON HARTSON	3
2F-R4	UNITED STATE SENATOR	ARUN K. BHUMITRA	1
2F-R4	UNITED STATE SENATOR	COLLEEN SHEA FERNALD	0
2F-R4	UNITED STATE SENATOR	DAVID HILDEBRAND	0
2F-R4	UNITED STATE SENATOR	DAVID MOORE	0
2F-R4	UNITED STATE SENATOR	DERRICK MICHAEL REID	1
2F-R4	UNITED STATE SENATOR	DIANNE FEINSTEIN	26
2F-R4	UNITED STATE SENATOR	DON J. GRUNDMANN	0
2F-R4	UNITED STATE SENATOR	DONNIE O. TURNER	0
2F-R4	UNITED STATE SENATOR	DOUGLAS HOWARD PIERCE	1
2F-R4	UNITED STATE SENATOR	ERIN CRUZ	7
2F-R4	UNITED STATE SENATOR	GERALD PLUMMER	0
2F-R4	UNITED STATE SENATOR	HERBERT G. PETERS	2
2F-R4	UNITED STATE SENATOR	JAMES P. BRADLEY	17
2F-R4	UNITED STATE SENATOR	JASON M. HANANIA	0
2F-R4	UNITED STATE SENATOR	JERRY JOSEPH LAWS	4
2F-R4	UNITED STATE SENATOR	JOHN "JACK" CREW	3
2F-R4	UNITED STATE SENATOR	JOHN THOMPSON PARKER	0
2F-R4	UNITED STATE SENATOR	KEVIN DE LEON	8
2F-R4	UNITED STATE SENATOR	KEVIN MOTTUS	2
2F-R4	UNITED STATE SENATOR	LEE OLSON	0
2F-R4	UNITED STATE SENATOR	LING LING SHI	0
2F-R4	UNITED STATE SENATOR	MARIO NABLIBA	0
2F-R4	UNITED STATE SENATOR	MICHAEL FAHMY GIRGIS	0
2F-R4	UNITED STATE SENATOR	PAT HARRIS	4
2F-R4	UNITED STATE SENATOR	PATRICK LITTLE	0
2F-R4	UNITED STATE SENATOR	PAUL A. TAYLOR	4
2F-R4	UNITED STATE SENATOR	RASH BIHARI GHOSH	0
2F-R4	UNITED STATE SENATOR	ROQUE "ROCKY" DE LA FUENTE	1
2F-R4	UNITED STATE SENATOR	TIM GILDERSLEEVE	0
2F-R4	UNITED STATE SENATOR	TOM PALZER	5
2HV-1	ASSESSOR	MARI A. WILSON	86
2HV-1	ATTORNEY GENERAL	DAVE JONES	15
2HV-1	ATTORNEY GENERAL	ERIC EARLY	16
2HV-1	ATTORNEY GENERAL	STEVEN C. BAILEY	51
2HV-1	ATTORNEY GENERAL	XAVIER BECERRA	38
2HV-1	AUDITOR-CONTROLLER	KAREN PAZ DOMINGUEZ	46
2HV-1	AUDITOR-CONTROLLER	MIKE LORIG	57
2HV-1	CLERK, RECORDER, REGISTRAR OF VOTERS	KELLY E. SANDERS	92
2HV-1	CONTROLLER	BETTY T. YEE	53
2HV-1	CONTROLLER	KONSTANTINOS RODITIS	59
2HV-1	CONTROLLER	MARY LOU FINLEY	4
2HV-1	DISTRICT ATTORNEY	MAGGIE FLEMING	97
2HV-1	GOVERNOR	AKINYEMI AGBEDE	0
2HV-1	GOVERNOR	ALBERT CAESAR MEZZETTI	0
2HV-1	GOVERNOR	AMANDA RENTERIA	5
2HV-1	GOVERNOR	ANTONIO VILLARAIGOSA	7
2HV-1	GOVERNOR	CHRISTOPHER N. CARLSON	0
2HV-1	GOVERNOR	DELAINE EASTIN	5
2HV-1	GOVERNOR	DESMOND SILVEIRA	0
2HV-1	GOVERNOR	GAVIN NEWSOM	25
2HV-1	GOVERNOR	GLORIA ESTELA LA RIVA	0
2HV-1	GOVERNOR	HAKAN "HAWK" MIKADO	0
2HV-1	GOVERNOR	J. BRIBIESCA	0
2HV-1	GOVERNOR	JEFFREY EDWARD TAYLOR	0
2HV-1	GOVERNOR	JOHN CHIANG	10
2HV-1	GOVERNOR	JOHN H. COX	45
2HV-1	GOVERNOR	JOHNNY WATTENBURG	0
2HV-1	GOVERNOR	JOSH JONES	1
2HV-1	GOVERNOR	KLEMENT TINAJ	0
2HV-1	GOVERNOR	MICHAEL SHELLENBERGER	0
2HV-1	GOVERNOR	NICKOLAS WILDSTAR	0
2HV-1	GOVERNOR	PETER Y. LIU	2
2HV-1	GOVERNOR	ROBERT C. NEWMAN, II	0
2HV-1	GOVERNOR	ROBERT DAVIDSON GRIFFIS	0
2HV-1	GOVERNOR	SHUBHAM GOEL	0
2HV-1	GOVERNOR	THOMAS JEFFERSON CARES	0
2HV-1	GOVERNOR	TRAVIS ALLEN	19
2HV-1	GOVERNOR	YVONNE GIRARD	1
2HV-1	GOVERNOR	ZOLTAN ISTVAN	0
2HV-1	INSURANCE COMMISSIONER	ASIF MAHMOOD	19
2HV-1	INSURANCE COMMISSIONER	NATHALIE HRIZI	6
2HV-1	INSURANCE COMMISSIONER	RICARDO LARA	28
2HV-1	INSURANCE COMMISSIONER	STEVE POIZNER	51
2HV-1	JUDGE OF THE SUPERIOR COURT	LATHE GILL	23
2HV-1	JUDGE OF THE SUPERIOR COURT	LAWRENCE KILLORAN	85
2HV-1	LIEUTENANT GOVERNOR	CAMERON GHARABIKLOU	2
2HV-1	LIEUTENANT GOVERNOR	COLE HARRIS	19
2HV-1	LIEUTENANT GOVERNOR	DANNY THOMAS	1
2HV-1	LIEUTENANT GOVERNOR	DAVID FENNELL	15
2HV-1	LIEUTENANT GOVERNOR	DAVID R. HERNANDEZ	21
2HV-1	LIEUTENANT GOVERNOR	ED HERNANDEZ	20
2HV-1	LIEUTENANT GOVERNOR	ELENI KOUNALAKIS	21
2HV-1	LIEUTENANT GOVERNOR	GAYLE MCLAUGHLIN	5
2HV-1	LIEUTENANT GOVERNOR	JEFF BLEICH	2
2HV-1	LIEUTENANT GOVERNOR	LYDIA ORTEGA	8
2HV-1	LIEUTENANT GOVERNOR	TIM FERREIRA	1
